Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,tendonvi,diachi,vitri,dienthoai,quanhuyen,phuongxa,RLongitude,RLatitude
0717f2cc-f3f4-4a96-acd2-197215e2cd14,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ab5f07fb-aa2f-4b41-8ed5-8b30050d4020,2022-08-08T15:33:24.000Z,admin,2,2022-08-08T15:33:24.000Z,admin,2,Trường Trung Học Phổ Thông Hoàng Hoa Thám,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Hoàng Hoa Thám,Đường Hoàng Hoa Thám,"{""type"":""Point"",""coordinates"":[106.692538,10.804415]}",,Quận Bình Thạnh,Phường 7,106.692538,10.804415
8562e728-10bc-4e0b-9fcf-8dd0d94b2503,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/893da492-4688-449a-a2e3-0113ff29e989,2022-08-08T15:33:25.000Z,admin,2,2022-08-08T15:33:25.000Z,admin,2,Trường Trung Học Phổ Thông Phú Hòa,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Phú Hòa,25 Ấp Phú Lợi Đường Huỳnh Thị Bẳng,"{""type"":""Point"",""coordinates"":[106.567018,11.022724]}",7973859,Huyện Củ Chi,Xã Phú Hòa Đông,106.567018,11.022724
5d3c0b84-d350-49a0-8022-69bc7328a319,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a2318d25-bae0-4057-8a55-4d61adb00476,2022-08-08T15:33:27.000Z,admin,2,2022-08-08T15:33:27.000Z,admin,2,Trường Trung Học Phổ Thông Năng Kiếu Thể Dục Thể Thao,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Năng Kiếu Thể Dục Thể Thao,43 Đường Điện Biên Phủ,"{""type"":""Point"",""coordinates"":[106.69846,10.79128]}",39104594,Quận 1,Phường Đa Kao,106.69846,10.79128
b861d4f0-198b-4470-a95e-8259279e7790,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/4a350dc2-6a0c-41c0-98a9-813a65ed1104,2022-08-08T15:33:29.000Z,admin,2,2022-08-08T15:33:29.000Z,admin,2,Trường Trung Học Phổ Thông Quốc Trí,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Quốc Trí,313 Đường Nguyễn Văn Luông,"{""type"":""Point"",""coordinates"":[106.635341,10.749744]}",37515213-37515179,Quận 6,Phường 12,106.635341,10.749744
d3feffd9-b84e-4ff6-b344-6b6a72f44fc7,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/2186ce31-0d15-4e92-9b45-b97554c7fdaa,2022-08-08T15:33:30.000Z,admin,2,2022-08-08T15:33:30.000Z,admin,2,Trường Trung Học Phổ Thông Tân Thông Hội,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Tân Thông Hội,Đường Suối Lội,"{""type"":""Point"",""coordinates"":[106.527181,10.957602]}",37961848,Huyện Củ Chi,Xã Tân Thông Hội,106.527181,10.957602
a5ce1589-eaad-447d-ba7c-7a869877316d,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/0997c10b-1645-4643-8d32-cb708df814d4,2022-08-08T15:33:33.000Z,admin,2,2022-08-08T15:33:33.000Z,admin,2,Trường Trung Học Phổ Thông Trần Quang Khải,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Trần Quang Khải,Đường Nguyễn Văn Phú,"{""type"":""Point"",""coordinates"":[106.642277,10.769729]}",39752306-39752307,Quận 11,Phường 5,106.642277,10.769729
bc76a1f9-a613-4509-9e83-3f30e9143ae9,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/1d28c89e-80f4-4a43-a3b1-f1693d26f757,2022-08-08T15:33:36.000Z,admin,2,2022-08-08T15:33:36.000Z,admin,2,Trường Trung Học Phổ Thông Quang Trung,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Quang Trung,Tỉnh Lộ 7,"{""type"":""Point"",""coordinates"":[106.424318,11.002735]}",38929200-37910553,Huyện Củ Chi,Xã Phước Thạnh,106.424318,11.002735
b70adc62-a508-4358-b8ec-509c2bccfbf1,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a977ccd5-4a26-4e1b-8443-e5609d4f0e77,2022-08-08T15:33:37.000Z,admin,2,2022-08-08T15:33:37.000Z,admin,2,Trường Trung Học Phổ Thông Võ Trường Toản,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Võ Trường Toản,Đường Nguyễn Thị Đặng,"{""type"":""Point"",""coordinates"":[106.644853,10.873008]}",37176427,Quận 12,Phường Hiệp Thành,106.644853,10.873008
51964d03-16c5-41ff-ad98-2959956153a2,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a229daee-3ef6-4b4f-b27e-c9ff9c0d4aaf,2022-08-08T15:33:38.000Z,admin,2,2022-08-08T15:33:38.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Công Trứ,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Công Trứ,97 Đường Quang Trung,"{""type"":""Point"",""coordinates"":[106.652876,10.839052]}",38941546,Quận Gò Vấp,Phường 8,106.652876,10.839052
10f9fc47-be22-44db-9b41-488bcb85ad8e,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/716f3e2f-9d37-4072-9085-93decb90c416,2022-08-08T15:33:39.000Z,admin,2,2022-08-08T15:33:39.000Z,admin,2,Truường Trung Học Cơ Sở Vfa Trung Học Phổ Thông Ngọc Viễn Đông,hcm_thpt.xlsx,Truường Trung Học Cơ Sở Vfa Trung Học Phổ Thông Ngọc Viễn Đông,53/1-53/2-53/3 Khu Phố 4 Đường Đông Hưng Thuận 2,"{""type"":""Point"",""coordinates"":[106.62792,10.84349]}",37155091-37155092,Quận 12,Phường Tân Hưng Thuận,106.62792,10.84349
33dcadb5-5076-47b1-b787-3924c2e4f0fd,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/79f0d33e-884f-4d0b-bad4-b16e6d4a4974,2022-08-08T15:33:42.000Z,admin,2,2022-08-08T15:33:42.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Hữu Thọ,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Hữu Thọ,07 Đường Bến Vân Đồn,"{""type"":""Point"",""coordinates"":[106.704594,10.767781]}",,Quận 4,Phường 13,106.704594,10.767781
ef23608c-c166-4cf2-a2a4-6976791e53a7,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a75573ca-2f42-4ec4-b943-6c5608677519,2022-08-08T15:33:44.000Z,admin,2,2022-08-08T15:33:44.000Z,admin,2,Trường Trung Học Phổ Thông Thành Nhân - Cơ Sở 2,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Thành Nhân - Cơ Sở 2,34-36-38 Đường Hoa Bằng,"{""type"":""Point"",""coordinates"":[106.627619,10.798601]}",36021677,Quận Tân Phú,Phường Tân Sơn Nhì,106.627619,10.798601
a108bcc9-1f92-4425-8baf-fb67a4ac9c6c,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/8c436e4b-c69d-43d9-a2ca-404b780b18f7,2022-08-08T15:33:44.000Z,admin,2,2022-08-08T15:33:44.000Z,admin,2,Trường Trung Học Phổ Thông Thủ Đức,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Thủ Đức,166/24 Đường Đặng Văn Bi,"{""type"":""Point"",""coordinates"":[106.761516,10.847937]}",37224704,Thành Phố Thủ Đức,Phường Bình Thọ,106.761516,10.847937
4ed0a8ac-9d00-4fa6-ad1a-a7206e339116,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/72405f0f-48b2-4cf6-9ea4-382cbf87fb06,2022-08-08T15:32:46.000Z,admin,2,2022-08-08T15:32:46.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Chu Văn An,hcm_thpt.xlsx,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Chu Văn An,Đường Số 1,"{""type"":""Point"",""coordinates"":[106.603265,10.818999]}",,Quận Bình Tân,Phường Bình Hưng Hòa,106.603265,10.818999
bb4a67b9-5109-4e94-b796-cf93b754a8ea,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/c7974228-5304-4327-8365-103ae09486f7,2022-08-08T15:32:46.000Z,admin,2,2022-08-08T15:32:46.000Z,admin,2,Trường Trung Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Quốc Văn Sài Gòn,hcm_thpt.xlsx,Trường Trung Học - Trung Học Cơ Sở Và Trung Học Phổ Thông Quốc Văn Sài Gòn,300 Đường Hòa Bình,"{""type"":""Point"",""coordinates"":[106.623923,10.772968]}",39760721,Quận Tân Phú,Phường Hiệp Tân,106.623923,10.772968
6fb7dbc2-ed11-4a25-8210-685fd4ac1374,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/eb234f6f-b49a-45a2-acf0-8c0d811eb89e,2022-08-08T15:32:51.000Z,admin,2,2022-08-08T15:32:51.000Z,admin,2,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Việt Thanh,hcm_thpt.xlsx,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Việt Thanh,75-77 Đường Bình Giã,"{""type"":""Point"",""coordinates"":[106.64492,10.801618]}",38124817-38498416,Quận Tân Bình,Phường 13,106.64492,10.801618
bfe0fe5d-b96d-4aaf-b35d-bca59b898c51,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/57149c88-cb24-408e-b336-c4ae957704f0,2022-08-08T15:32:57.000Z,admin,2,2022-08-08T15:32:57.000Z,admin,2,Trường Trung Học Phổ Thông An Dương Vương,hcm_thpt.xlsx,Trường Trung Học Phổ Thông An Dương Vương,34 Khu Phố 6 Đường Số 3,"{""type"":""Point"",""coordinates"":[106.76242,10.834436]}",32783844,Thành Phố Thủ Đức,Phường Trường Thọ,106.76242,10.834436
4514c87d-33ac-4fc0-91a1-e1cb3ad4d170,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/880bfb82-593d-4995-be21-2961d5ee7b76,2022-08-08T15:32:58.000Z,admin,2,2022-08-08T15:32:58.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Trí Đức - Cổng Số 3,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Trí Đức - Cổng Số 3,Đường Kênh Mười Chín Tháng Năm,"{""type"":""Point"",""coordinates"":[106.611599,10.805475]}",,Quận Tân Phú,Phường Sơn Kỳ,106.611599,10.805475
c99784ea-a2a9-4d4a-86a3-93ae86544a07,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/40d60635-b8bc-4184-80a7-e7d4f8b65068,2022-08-08T15:33:02.000Z,admin,2,2022-08-08T15:33:02.000Z,admin,2,Trường Trung Học Phổ Thông Chuyên Lê Hồng Phong,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Chuyên Lê Hồng Phong,235 Đường Nguyễn Văn Cừ,"{""type"":""Point"",""coordinates"":[106.682025,10.764196]}",38398506,Quận 5,Phường 4,106.682025,10.764196
8293ed2e-39b0-4904-8813-f4f0c89b16b8,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/49ed0214-a786-448c-b390-2b8a983651af,2022-08-08T15:33:02.000Z,admin,2,2022-08-08T15:33:02.000Z,admin,2,Trường Trung Học Phổ Thông Chuyên Năng Khiếu Thể Dục Thể Thao Nguyễn Thị Định,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Chuyên Năng Khiếu Thể Dục Thể Thao Nguyễn Thị Định,215 Đường Hoàng Ngân,"{""type"":""Point"",""coordinates"":[106.622202,10.725206]}",54320744,Quận 8,Phường 16,106.622202,10.725206
ab31cd7c-d2a4-4e61-82c6-beb57256a92a,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/17aa0f83-7cef-490f-b1ed-4313b00a60e4,2022-08-08T15:33:06.000Z,admin,2,2022-08-08T15:33:06.000Z,admin,2,Trường Trung Học Phổ Thông Bà Điểm - Nhà Tập Thể Dục Thể Thao,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Bà Điểm - Nhà Tập Thể Dục Thể Thao,Ấp Bắc Lân Đường Bà Điểm 3,"{""type"":""Point"",""coordinates"":[106.599708,10.85124]}",37125691,Huyện Hóc Môn,Xã Bà Điểm,106.599708,10.85124
4c50a805-f3e8-4055-86e4-d487eb707aef,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/0b93aab2-e465-481f-96a1-e7e98862a188,2022-08-08T15:33:07.000Z,admin,2,2022-08-08T15:33:07.000Z,admin,2,Trường Trung Học Phổ Thông Gò Vấp,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Gò Vấp,90A Đường Nguyễn Thái Sơn,"{""type"":""Point"",""coordinates"":[106.680688,10.816623]}",,Quận Gò Vấp,Phường 3,106.680688,10.816623
28821e31-afaf-420f-be9d-9355e45a6589,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/d7259661-0074-4773-b6c2-90a58c8dfaf3,2022-08-08T15:33:11.000Z,admin,2,2022-08-08T15:33:11.000Z,admin,2,Trường Trung Học Phổ Thông Lý Thái Tổ,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Lý Thái Tổ,1/22/2A Đường Nguyễn Oanh,"{""type"":""Point"",""coordinates"":[106.679498,10.84997]}",22185550,Quận Gò Vấp,Phường 6,106.679498,10.84997
67e80dcb-8610-4478-9062-23ce83f90da8,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/4ba60e0d-b6d8-4d33-9da1-124729250609,2022-08-08T15:33:13.000Z,admin,2,2022-08-08T15:33:13.000Z,admin,2,Trường Trung Học Phổ Thông Lê Minh Xuân,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Lê Minh Xuân,Đường Lô 3 Ấp 7,"{""type"":""Point"",""coordinates"":[106.552199,10.768894]}",,Huyện Bình Chánh,Xã Lê Minh Xuân,106.552199,10.768894
d23a617f-4afb-44c6-91f1-3f3d653190c4,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/aff55919-576c-417e-8cf6-f7111e4ac2da,2022-08-08T15:33:13.000Z,admin,2,2022-08-08T15:33:13.000Z,admin,2,Trường Trung Học Phổ Thông Minh Đức,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Minh Đức,277 Đường Tân Quý,"{""type"":""Point"",""coordinates"":[106.62084,10.790599]}",38474593-38474594-38474595,Quận Tân Phú,Phường Tân Quý,106.62084,10.790599
89b9982a-7867-4ee2-99dc-1d571bb30fb2,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/a0530d54-9075-4171-bca5-82612bc92186,2022-08-08T15:33:16.000Z,admin,2,2022-08-08T15:33:16.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Chí Thanh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Chí Thanh,Đường Nguyễn Chánh Sắt,"{""type"":""Point"",""coordinates"":[106.646098,10.805892]}",,Quận Tân Bình,Phường 13,106.646098,10.805892
09074827-91fa-4c54-924e-92d8f7e5b0c2,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/2dc96d35-0468-4441-9e1f-5875ce13b21e,2022-08-08T15:33:17.000Z,admin,2,2022-08-08T15:33:17.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Hữu Cảnh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Hữu Cảnh,Hương Lộ 2,"{""type"":""Point"",""coordinates"":[106.600689,10.766055]}",,Quận Bình Tân,Phường Bình Trị Đông A,106.600689,10.766055
9df71f89-b6db-4e2c-ae58-17b75771b53b,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/da5af287-3bb5-4836-91d3-0b03e8990392,2022-08-08T15:33:19.000Z,admin,2,2022-08-08T15:33:19.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Thái Bình,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Thái Bình,913-915 Đường Lý Thường Kiệt,"{""type"":""Point"",""coordinates"":[106.655287,10.780217]}",38642228,Quận Tân Bình,Phường 9,106.655287,10.780217
f4381a26-25ed-49fc-8cbd-7224369e4921,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/680f2406-7a4d-477c-95f6-14dccb66ce16,2022-08-08T15:33:23.000Z,admin,2,2022-08-08T15:33:23.000Z,admin,2,Trường Trung Học Phổ Thông Hồ Thị Bi,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Hồ Thị Bi,32 Ấp Tân Thới 3 Đường Tân Hiệp 28,"{""type"":""Point"",""coordinates"":[106.58679,10.897477]}",,Huyện Hóc Môn,Xã Tân Hiệp,106.58679,10.897477
9f6d01bc-59e8-45f9-a80b-36e71cd5cd46,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/95917281-8c67-49b1-8bb5-cb0c7246a789,2022-08-08T15:33:23.000Z,admin,2,2022-08-08T15:33:23.000Z,admin,2,Trường Trung Học Phổ Thông Nhân Việt (Cơ Sở 4),hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nhân Việt (Cơ Sở 4),140 Khu Phố 7 Đường Thạnh Xuân 22,"{""type"":""Point"",""coordinates"":[106.669127,10.873976]}",0906394050,Quận 12,Phường Thạnh Xuân,106.669127,10.873976
a18ab89d-ed3b-42f2-89b0-ccd36d9800a1,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/10898a85-e8f7-404a-9678-46b5f3df5ad0,2022-08-08T15:33:26.000Z,admin,2,2022-08-08T15:33:26.000Z,admin,2,Trường Trung Học Phổ Thông Năng Khiếu Thể Dục Thể Thao Huyện Bình Chánh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Năng Khiếu Thể Dục Thể Thao Huyện Bình Chánh,A10/3D Đường Mai Bá Hương,"{""type"":""Point"",""coordinates"":[106.512506,10.776041]}",22533618,Huyện Bình Chánh,Xã Lê Minh Xuân,106.512506,10.776041
a23feaf6-b73c-4a12-bd45-3efac321dfd1,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/6cae0040-a840-4871-9109-a7d64156de67,2022-08-08T15:33:28.000Z,admin,2,2022-08-08T15:33:28.000Z,admin,2,Trường Trung Học Phổ Thông Quốc Tế Việt - Úc,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Quốc Tế Việt - Úc,184/7 Đường Lê Văn Sỹ,"{""type"":""Point"",""coordinates"":[106.670274,10.793901]}",39976043-39976044,Quận Phú Nhuận,Phường 10,106.670274,10.793901
1fe0ecd0-85f8-4eb3-a5e3-8440fc1930fb,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/5be0f24b-fb8f-400e-b2aa-7197015ad58f,2022-08-08T15:33:32.000Z,admin,2,2022-08-08T15:33:32.000Z,admin,2,Trường Trung Học Phổ Thông Trần Phú,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Trần Phú,18 Đường Lê Thúc Hoạch,"{""type"":""Point"",""coordinates"":[106.625399,10.786784]}",38658727,Quận Tân Phú,Phường Phú Thọ Hòa,106.625399,10.786784
841c2362-7d7c-4024-b0d1-995e838967aa,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/40479faa-e677-4994-872e-b42c75dc3494,2022-08-08T15:33:35.000Z,admin,2,2022-08-08T15:33:35.000Z,admin,2,Trường Trung Học Phổ Thông Nguyễn Văn Linh,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Nguyễn Văn Linh,Đường 3154 - Phạm Thế Hiển,"{""type"":""Point"",""coordinates"":[106.621001077033,10.7024858562454]}",,Quận 8,Phường 7,106.621001077033,10.7024858562454
a286217e-1458-4a98-8db0-323ef55afc5e,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/af8aba3d-4852-442a-913e-3a7c91bc49d0,2022-08-08T15:33:41.000Z,admin,2,2022-08-08T15:33:41.000Z,admin,2,Trường Trung Học Phổ Thông Trung Lập,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Trung Lập,91/3 Ấp Trung Bình Đường Trung Lập,"{""type"":""Point"",""coordinates"":[106.452959,11.050348]}",38926818,Huyện Củ Chi,Xã Trung Lập Thượng,106.452959,11.050348
3c66a479-01ee-4ef9-83f3-8de2ad535261,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/4a2ab42f-7857-4182-95c0-18cb4aad0bfe,2022-08-08T15:33:44.000Z,admin,2,2022-08-08T15:33:44.000Z,admin,2,Trường Trung Học Phổ Thông Thủ Khoa Huân,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Thủ Khoa Huân,481/8 Đường Trường Chinh,"{""type"":""Point"",""coordinates"":[106.638435,10.799201]}",38130717,Quận Tân Bình,Phường 14,106.638435,10.799201
657f8ba5-b5c3-4af0-acce-91dbd05cbafc,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/cc04e68a-87db-46c6-a914-4847c9df4319,2022-08-08T15:33:45.000Z,admin,2,2022-08-08T15:33:45.000Z,admin,2,Trường Trung Học Phổ Thông Thủ Thiêm,hcm_thpt.xlsx,Trường Trung Học Phổ Thông Thủ Thiêm,1 Đường Vũ Tông Phan,"{""type"":""Point"",""coordinates"":[106.743161,10.797699]}",66602964,Thành Phố Thủ Đức,Phường An Phú,106.743161,10.797699
4e8511e9-2a4e-49ab-ba1d-66c9dea50529,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/420d062a-c6cc-4732-bb3a-0f11533af8d6,2022-08-08T15:32:42.000Z,admin,2,2022-08-08T15:32:42.000Z,admin,2,Trung Tâm Giáo Dục Kỹ Thuật Tổng Hợp Và Hướng Nghiệp - Phân Hiệu Trung Học Phổ Thông Lê Thị Hồng Gấm,hcm_thpt.xlsx,Trung Tâm Giáo Dục Kỹ Thuật Tổng Hợp Và Hướng Nghiệp - Phân Hiệu Trung Học Phổ Thông Lê Thị Hồng Gấm,147 Đường Pasteur,"{""type"":""Point"",""coordinates"":[106.691499,10.78445]}",39326407-38204082,Quận 3,Phường Võ Thị Sáu,106.691499,10.78445
1794440f-6a5b-47c6-af5a-5e0a3d606593,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/3b72abf0-535a-43bc-affb-cfbb60c9ad76,2022-08-08T15:32:43.000Z,admin,2,2022-08-08T15:32:43.000Z,admin,2,Trung Học Cơ Sở & Trung Học Phổ Thông Đăng Khoa,hcm_thpt.xlsx,Trung Học Cơ Sở & Trung Học Phổ Thông Đăng Khoa,571 Đường Cô Bắc,"{""type"":""Point"",""coordinates"":[106.696121,10.765898]}",62910514-62910513,Quận 1,Phường Cầu Ông Lãnh,106.696121,10.765898
c811ef71-32c9-4a52-96da-abb5a6bf4770,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/0ba0b1f9-7c85-4af3-abf7-2467e1dd1526,2022-08-08T15:32:46.000Z,admin,2,2022-08-08T15:32:46.000Z,admin,2,Trường Tiểu Học - Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Ngô Thời Nhiệm,hcm_thpt.xlsx,Trường Tiểu Học - Trường Trung Học Cơ Sở - Trường Trung Học Phổ Thông Ngô Thời Nhiệm,2A Đường Phan Văn Trị,"{""type"":""Point"",""coordinates"":[106.67371,10.832324]}",62722525,Quận Gò Vấp,Phường 10,106.67371,10.832324
0424ddac-e125-4db7-baef-415904dd142f,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/ded18b5a-bf0f-4ecf-aed7-5018a205da6a,2022-08-08T15:32:50.000Z,admin,2,2022-08-08T15:32:50.000Z,admin,2,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Quang Trung Nguyễn Huệ,hcm_thpt.xlsx,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Quang Trung Nguyễn Huệ,223 Đường Nguyễn Tri Phương,"{""type"":""Point"",""coordinates"":[106.669182,10.758078]}",,Quận 5,Phường 9,106.669182,10.758078
efb05c93-a466-46dd-9ee9-541fa9f1c0d9,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/b0767ee9-788d-4788-94ca-5458b4158898,2022-08-08T15:32:55.000Z,admin,2,2022-08-08T15:32:55.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Việt Úc,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Việt Úc,168 Đường Phan Văn Trị,"{""type"":""Point"",""coordinates"":[106.694916,10.822603]}",0938219955,Quận Gò Vấp,Phường 5,106.694916,10.822603
874923ed-e79e-42a6-a791-58be5dba0232,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/77c0988a-a59b-4640-b3ea-d96825a2d3c1,2022-08-08T15:32:56.000Z,admin,2,2022-08-08T15:32:56.000Z,admin,2,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Phan Bội Châu,hcm_thpt.xlsx,Trường Trung Học Cơ Sở - Trung Học Phổ Thông Phan Bội Châu,47-53 (Số cũ 293-299) Đường Nguyễn Đình Chi,"{""type"":""Point"",""coordinates"":[106.640896,10.750704]}",39696827-0981777789,Quận 6,Phường 9,106.640896,10.750704
d912a142-be0e-4479-af2f-cd36a9bda93c,ICTHCM_EDU_THPT,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thpt/b68bcde5-bea3-4d86-886a-a701891b1022,2022-08-08T15:32:58.000Z,admin,2,2022-08-08T15:32:58.000Z,admin,2,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Úc Châu,hcm_thpt.xlsx,Trường Trung Học Cơ Sở Và Trung Học Phổ Thông Úc Châu,Đường Lê Ngô Cát,"{""type"":""Point"",""coordinates"":[106.684807,10.776785]}",,Quận 3,Phường Võ Thị Sáu,106.684807,10.776785
