Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
1958ced3-464d-4ff1-9788-b01db57d8d64,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/371b0de3-6967-4389-b5bd-81271e1e0be4,2023-03-27T07:53:13.000Z,admin,2,2023-03-27T07:53:13.000Z,admin,2,Chợ Tân Bình - Cổng A2,cho_vdms_covid19.xlsx,,"Đường Lê Minh Xuân, Phường 8, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.653112,10.786591]}",Chợ Tân Bình - Cổng A2
4b36c806-5cbf-4702-8836-1faa17872296,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/acd67518-a70e-4094-856c-7816dc63e88e,2023-03-27T07:53:14.000Z,admin,2,2023-03-27T07:53:14.000Z,admin,2,Chợ Bến Thành - Cổng Số 7,cho_vdms_covid19.xlsx,,"7350001, Đường Phan Chu Trinh, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.697491,10.772414]}",Chợ Bến Thành - Cổng Số 7
ba0cdce4-8888-4f8b-9c62-3f2142fa6e4b,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/1f41029f-13e2-47e7-82ca-1d16ddcee79b,2023-03-27T07:53:15.000Z,admin,2,2023-03-27T07:53:15.000Z,admin,2,Chợ Khu Phố 2,cho_vdms_covid19.xlsx,,"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Thành Phố Hồ Chí Minh",Quận Bình Tân,,"{""type"":""Point"",""coordinates"":[106.608396,10.726322]}",Chợ Khu Phố 2
35e16388-4fd7-4998-b8c4-552e8c4dd683,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/3a8491be-b3da-41de-9948-95a764381639,2023-03-27T07:53:16.000Z,admin,2,2023-03-27T07:53:16.000Z,admin,2,Chợ Hòa Hưng,cho_vdms_covid19.xlsx,,"539A Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Thành Phố Hồ Chí Minh",Quận 10,,"{""type"":""Point"",""coordinates"":[106.671247,10.783337]}",Chợ Hòa Hưng
c2147c9b-18da-4427-b574-f5b4eaef950c,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/4e777e48-5d15-4f33-a4ba-2bb437a3d8d7,2023-03-27T07:53:17.000Z,admin,2,2023-03-27T07:53:17.000Z,admin,2,Chợ Võ Thành Trang,cho_vdms_covid19.xlsx,,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.637475,10.798901]}",Chợ Võ Thành Trang
a6d6d93d-5733-46d2-9a1e-df1c069f87e1,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/5bdf06c5-3ef7-4261-8805-0c4a5fa064e5,2023-03-27T07:53:17.000Z,admin,2,2023-03-27T07:53:17.000Z,admin,2,Chợ An Nhơn,cho_vdms_covid19.xlsx,,"309 Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.677361,10.841429]}",Chợ An Nhơn
9667e39f-24d8-452c-93ef-9104a1f06292,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/6c9c16dd-929e-441b-994c-a42e26e42b88,2023-03-27T07:53:20.000Z,admin,2,2023-03-27T07:53:20.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"1317 Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Thành Phố Hồ Chí Minh",Quận Gò Vấp,,"{""type"":""Point"",""coordinates"":[106.651952,10.858747]}",Chợ
42dc79cc-5cfa-49b7-be97-4ab484debd79,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/9de60127-e5be-453c-8fa4-562cefab931b,2023-03-27T07:53:21.000Z,admin,2,2023-03-27T07:53:21.000Z,admin,2,Chợ Nghĩa Hòa,cho_vdms_covid19.xlsx,,"42A Đường Nghĩa Phát, Phường 7, Quận Tân Bình, Thành Phố Hồ Chí Minh",Quận Tân Bình,,"{""type"":""Point"",""coordinates"":[106.659586,10.787639]}",Chợ Nghĩa Hòa
8fbe8e32-d321-464b-bf02-f98db140c149,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/95fffb0f-61a8-4cab-8633-19340f8cc90e,2023-03-27T07:53:22.000Z,admin,2,2023-03-27T07:53:22.000Z,admin,2,Chợ Bà Chiểu,cho_vdms_covid19.xlsx,,"Đường Hồng Bàng, Phường 1, Quận Bình Thạnh, Thành Phố Hồ Chí Minh",Quận Bình Thạnh,,"{""type"":""Point"",""coordinates"":[106.698429,10.802517]}",Chợ Bà Chiểu
568f7c12-18ee-4152-b448-b208176da7e4,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/3ab51f64-429e-4b51-8e7b-407022e437a3,2023-03-27T07:53:23.000Z,admin,2,2023-03-27T07:53:23.000Z,admin,2,Chợ Vườn Chuối,cho_vdms_covid19.xlsx,,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Thành Phố Hồ Chí Minh",Quận 3,,"{""type"":""Point"",""coordinates"":[106.684705,10.772844]}",Chợ Vườn Chuối
