Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,Name,tendonvi,diachi,vitri,dienthoai,quanhuyen,phuongxa,RLongitude,RLatitude
e0e5ab69-82f7-4a9e-94fe-f2d371dd78fd,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/2762c881-119a-4af5-928e-db999096a261,2022-08-08T10:10:35.000Z,admin,2,2022-08-08T10:10:35.000Z,admin,2,Trường Tiểu Học,hcm_tieuhoc.xlsx,2762c881-119a-4af5-928e-db999096a261,Trường Tiểu Học,495 Ấp Phước Hòa Quốc Lộ 22,"{""type"":""Point"",""coordinates"":[106.448505,10.992613]}",,Huyện Củ Chi,Xã Phước Hiệp,106.448505,10.992613
83c4a0f2-fea2-4254-811c-5ea5bc910340,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/360a7fde-9bf3-4d69-afdf-9bf9bd2dd870,2022-08-08T10:10:36.000Z,admin,2,2022-08-08T10:10:36.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Chu Văn An,hcm_tieuhoc.xlsx,360a7fde-9bf3-4d69-afdf-9bf9bd2dd870,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Chu Văn An,Đường Số 1,"{""type"":""Point"",""coordinates"":[106.603265,10.818999]}",,Quận Bình Tân,Phường Bình Hưng Hòa,106.603265,10.818999
4b166838-20ff-4403-8226-9f801a40de6a,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/5fb14ac8-0d45-43e2-a88c-b5774a24d235,2022-08-08T10:10:37.000Z,admin,2,2022-08-08T10:10:37.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông,hcm_tieuhoc.xlsx,5fb14ac8-0d45-43e2-a88c-b5774a24d235,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông,697 Đường Tân Sơn,"{""type"":""Point"",""coordinates"":[106.646626,10.838207]}",39969418-39876623,Quận Gò Vấp,Phường 12,106.646626,10.838207
542e59cf-892e-4572-b7dd-a6b9ed4ae952,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/0be0701e-2e1e-4d95-8d6d-ab2807e7e5b4,2022-08-08T10:10:37.000Z,admin,2,2022-08-08T10:10:37.000Z,admin,2,Trường Tiểu Học,hcm_tieuhoc.xlsx,0be0701e-2e1e-4d95-8d6d-ab2807e7e5b4,Trường Tiểu Học,Đường Nguyễn Văn Tạo,"{""type"":""Point"",""coordinates"":[106.734337,10.631104]}",,Huyện Nhà Bè,Xã Hiệp Phước,106.734337,10.631104
c37dc4b4-5a9a-4b2e-b2e1-f7e782868843,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/1614d8df-5f47-4c6d-818a-4f4c21829a0b,2022-08-08T10:10:38.000Z,admin,2,2022-08-08T10:10:38.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Nam Sài Gòn,hcm_tieuhoc.xlsx,1614d8df-5f47-4c6d-818a-4f4c21829a0b,Trường Tiểu Học - Trung Học Cơ Sở - Trung Học Phổ Thông Nam Sài Gòn,Đường Nguyễn Lương Bằng,"{""type"":""Point"",""coordinates"":[106.723962,10.724985]}",,Quận 7,Phường Tân Phú,106.723962,10.724985
fb99c99b-4ca4-44fa-9636-96bc8cd065d6,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/c58806e7-dc6e-461f-bb7b-39b3ea29af8f,2022-08-08T10:10:40.000Z,admin,2,2022-08-08T10:10:40.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở & Trung Học Phổ Thông Quốc Tế Việt Nam,hcm_tieuhoc.xlsx,c58806e7-dc6e-461f-bb7b-39b3ea29af8f,Trường Tiểu Học - Trung Học Cơ Sở & Trung Học Phổ Thông Quốc Tế Việt Nam,594 Đường Ba Tháng Hai,"{""type"":""Point"",""coordinates"":[106.663239,10.765747]}",,Quận 10,Phường 14,106.663239,10.765747
2ba02076-fc70-4607-8ec9-33ba4864fafe,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/a5105f4d-c71a-4565-be81-2d9ac2edfc04,2022-08-08T10:10:41.000Z,admin,2,2022-08-08T10:10:41.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở Hồng Ngọc,hcm_tieuhoc.xlsx,a5105f4d-c71a-4565-be81-2d9ac2edfc04,Trường Tiểu Học - Trung Học Cơ Sở Hồng Ngọc,4 Đường Lê Quát,"{""type"":""Point"",""coordinates"":[106.634305,10.763462]}",39618138-0903628788,Quận Tân Phú,Phường Tân Thới Hòa,106.634305,10.763462
3a92ae63-93db-4c40-92b9-59f4dfdc1dbe,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/d9f0e6c4-d27f-4b67-86b9-9a30e4e4ba1b,2022-08-08T10:10:41.000Z,admin,2,2022-08-08T10:10:41.000Z,admin,2,Trường Tiểu Học - Trung Học Cơ Sở Việt Úc Mỹ,hcm_tieuhoc.xlsx,d9f0e6c4-d27f-4b67-86b9-9a30e4e4ba1b,Trường Tiểu Học - Trung Học Cơ Sở Việt Úc Mỹ,45 Cư Xá Bình Thới  Đường Số 5,"{""type"":""Point"",""coordinates"":[106.648542,10.761934]}",39650827,Quận 11,Phường 8,106.648542,10.761934
dc0e4d6d-9b8f-4c13-8dcf-73cf53e18dad,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/f7a65e19-818b-481e-8b00-f3857a52d63d,2022-08-08T10:10:43.000Z,admin,2,2022-08-08T10:10:43.000Z,admin,2,Trường Tiểu Học An Lạc 2 - Cổng 2,hcm_tieuhoc.xlsx,f7a65e19-818b-481e-8b00-f3857a52d63d,Trường Tiểu Học An Lạc 2 - Cổng 2,Đường Khiếu Năng Tĩnh,"{""type"":""Point"",""coordinates"":[106.620868,10.753524]}",,Quận Bình Tân,Phường An Lạc A,106.620868,10.753524
8066782a-a268-4b26-8997-7e9e8e14ba9c,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/49733fa2-817a-4116-847e-d009ad09b1fe,2022-08-08T10:10:44.000Z,admin,2,2022-08-08T10:10:44.000Z,admin,2,Trường Tiểu Học An Khánh,hcm_tieuhoc.xlsx,49733fa2-817a-4116-847e-d009ad09b1fe,Trường Tiểu Học An Khánh,Đường Số 6 BK,"{""type"":""Point"",""coordinates"":[106.737793,10.784854]}",,Thành Phố Thủ Đức,Phường An Khánh,106.737793,10.784854
916d0210-d428-4247-a664-cac5177d5b03,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/55974b72-f429-46dc-8900-6a255b885682,2022-08-08T10:10:44.000Z,admin,2,2022-08-08T10:10:44.000Z,admin,2,Trường Tiểu Học An Lạc - Cổng Số 2,hcm_tieuhoc.xlsx,55974b72-f429-46dc-8900-6a255b885682,Trường Tiểu Học An Lạc - Cổng Số 2,Đường Phùng Tá Chu,"{""type"":""Point"",""coordinates"":[106.620638,10.753791]}",38750864,Quận Bình Tân,Phường An Lạc A,106.620638,10.753791
cd31bbf3-1fa9-436a-9e47-00e2531eb044,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/bc279dd6-b13a-49da-9e19-130777a41de0,2022-08-08T10:10:45.000Z,admin,2,2022-08-08T10:10:45.000Z,admin,2,Trường Tiểu Học An Khánh,hcm_tieuhoc.xlsx,bc279dd6-b13a-49da-9e19-130777a41de0,Trường Tiểu Học An Khánh,Đường Số 9 BK,"{""type"":""Point"",""coordinates"":[106.736881,10.784593]}",,Thành Phố Thủ Đức,Phường An Khánh,106.736881,10.784593
160da64d-2375-4105-b64c-c57366d47d57,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/e8317768-9fdb-45a7-9629-ee158919e407,2022-08-08T10:10:46.000Z,admin,2,2022-08-08T10:10:46.000Z,admin,2,Trường Tiểu Học An Lạc 3 - Cổng 4,hcm_tieuhoc.xlsx,e8317768-9fdb-45a7-9629-ee158919e407,Trường Tiểu Học An Lạc 3 - Cổng 4,Đường Kinh Dương Vương,"{""type"":""Point"",""coordinates"":[106.613453,10.738948]}",,Quận Bình Tân,Phường An Lạc A,106.613453,10.738948
40565ae3-caf7-4d23-add9-3bfff722ee6d,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/91bb2834-1ccc-441d-9dff-0f879c797113,2022-08-08T10:10:48.000Z,admin,2,2022-08-08T10:10:48.000Z,admin,2,Trường Tiểu Học An Phú 1,hcm_tieuhoc.xlsx,91bb2834-1ccc-441d-9dff-0f879c797113,Trường Tiểu Học An Phú 1,6 Đường Bến Xúc,"{""type"":""Point"",""coordinates"":[106.500569,11.115501]}",37941114,Huyện Củ Chi,Xã An Phú,106.500569,11.115501
513d0c6c-7101-4fb5-8ff0-d23f8fd9c81a,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/1cfc83b8-9f68-4089-afa0-ad63dfda4173,2022-08-08T10:10:49.000Z,admin,2,2022-08-08T10:10:49.000Z,admin,2,Trường Tiểu Học An Phú 2,hcm_tieuhoc.xlsx,1cfc83b8-9f68-4089-afa0-ad63dfda4173,Trường Tiểu Học An Phú 2,Đường Số 802,"{""type"":""Point"",""coordinates"":[106.494058,11.124656]}",,Huyện Củ Chi,Xã An Phú,106.494058,11.124656
6cdfac5f-32bb-41fe-89c4-7035eb0bfce2,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/91fe51ff-0be7-4f82-a96a-13dc22aa85c8,2022-08-08T10:10:49.000Z,admin,2,2022-08-08T10:10:49.000Z,admin,2,Trường Tiểu Học An Phú Tây 2,hcm_tieuhoc.xlsx,91fe51ff-0be7-4f82-a96a-13dc22aa85c8,Trường Tiểu Học An Phú Tây 2,Khu Dân Cư An Phú Tây Đường Số 6,"{""type"":""Point"",""coordinates"":[106.614325,10.683404]}",,Huyện Bình Chánh,Xã An Phú Tây,106.614325,10.683404
1e975d4c-a619-402b-a544-46e1c930230d,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/054b1713-29a3-44cb-a2c7-c7052a1c1df3,2022-08-08T10:10:49.000Z,admin,2,2022-08-08T10:10:49.000Z,admin,2,Trường Tiểu Học An Phú Tây,hcm_tieuhoc.xlsx,054b1713-29a3-44cb-a2c7-c7052a1c1df3,Trường Tiểu Học An Phú Tây,Ấp 2 Đường An Phú Tây - Hưng Long,"{""type"":""Point"",""coordinates"":[106.602517,10.685313]}",37600782,Huyện Bình Chánh,Xã An Phú Tây,106.602517,10.685313
80e4d633-975f-44d3-863a-9bf2d97a834a,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/f6005ece-9fdc-4103-8fc2-b77e289cff06,2022-08-08T10:10:49.000Z,admin,2,2022-08-08T10:10:49.000Z,admin,2,Trường Tiểu Học An Thới Đông,hcm_tieuhoc.xlsx,f6005ece-9fdc-4103-8fc2-b77e289cff06,Trường Tiểu Học An Thới Đông,Đường An Thới Đông 2,"{""type"":""Point"",""coordinates"":[106.792362,10.59084]}",,Huyện Cần Giờ,Xã An Thới Đông,106.792362,10.59084
15c148ea-ba5b-4bec-8452-f7f273bdff8b,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/0da1c62d-5749-44b5-a540-e0ca09f70830,2022-08-08T10:10:54.000Z,admin,2,2022-08-08T10:10:54.000Z,admin,2,Trường Tiểu Học Âu Cơ,hcm_tieuhoc.xlsx,0da1c62d-5749-44b5-a540-e0ca09f70830,Trường Tiểu Học Âu Cơ,160 Đường Trần Quý,"{""type"":""Point"",""coordinates"":[106.654527,10.758839]}",38559217,Quận 11,Phường 6,106.654527,10.758839
9c190562-8cd3-499c-b337-3865aa473db9,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/ad3625ab-eae2-4ff6-aa04-6788c8b8ccae,2022-08-08T10:10:55.000Z,admin,2,2022-08-08T10:10:55.000Z,admin,2,Trường Tiểu Học An Phước,hcm_tieuhoc.xlsx,ad3625ab-eae2-4ff6-aa04-6788c8b8ccae,Trường Tiểu Học An Phước,Đường Số 648,"{""type"":""Point"",""coordinates"":[106.426634,11.019955]}",,Huyện Củ Chi,Xã Phước Thạnh,106.426634,11.019955
f2b0791c-450d-4dd6-b415-5b1636a4099d,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/efeb1449-9525-4f8e-8908-8e8a4fee5a0a,2022-08-08T10:10:55.000Z,admin,2,2022-08-08T10:10:55.000Z,admin,2,Trường Tiểu Học An Phú Tây 2,hcm_tieuhoc.xlsx,efeb1449-9525-4f8e-8908-8e8a4fee5a0a,Trường Tiểu Học An Phú Tây 2,Khu Dân Cư An Phú Tây Đường Số 5,"{""type"":""Point"",""coordinates"":[106.613781,10.683157]}",,Huyện Bình Chánh,Xã An Phú Tây,106.613781,10.683157
25ae7cb2-e7ce-4e3a-96aa-6129b868ffc3,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/ca69d8ce-20e7-4528-9f1b-f39efd67832a,2022-08-08T10:10:55.000Z,admin,2,2022-08-08T10:10:55.000Z,admin,2,Trường Tiểu Học An Phước,hcm_tieuhoc.xlsx,ca69d8ce-20e7-4528-9f1b-f39efd67832a,Trường Tiểu Học An Phước,Tỉnh Lộ 7,"{""type"":""Point"",""coordinates"":[106.427914,11.006638]}",,Huyện Củ Chi,Xã Phước Thạnh,106.427914,11.006638
a0483a67-6244-4232-9ab9-434ce4ee2627,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/c9393c51-f586-4087-b25f-565182d01ca5,2022-08-08T10:10:55.000Z,admin,2,2022-08-08T10:10:55.000Z,admin,2,Trường Tiểu Học Ấp Đình,hcm_tieuhoc.xlsx,c9393c51-f586-4087-b25f-565182d01ca5,Trường Tiểu Học Ấp Đình,170 Đường Lê Thị Hà,"{""type"":""Point"",""coordinates"":[106.599385,10.878786]}",38914514,Huyện Hóc Môn,Xã Tân Xuân,106.599385,10.878786
1abebc10-6b89-4e10-b64d-d722a81b91cc,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/83b09129-030d-4b1b-a7e2-7c7ead6b5dc6,2022-08-08T10:10:56.000Z,admin,2,2022-08-08T10:10:56.000Z,admin,2,Trường Tiểu Học Âu Cơ - Cổng Số 1,hcm_tieuhoc.xlsx,83b09129-030d-4b1b-a7e2-7c7ead6b5dc6,Trường Tiểu Học Âu Cơ - Cổng Số 1,23/15 Đường Trần Văn Cẩn,"{""type"":""Point"",""coordinates"":[106.630895,10.761855]}",,Quận Tân Phú,Phường Tân Thới Hòa,106.630895,10.761855
161b6bf5-8789-44fb-9424-e57ea2c4cd8f,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/6448fe0f-31bc-4b0a-ba2c-0119f9f8ef10,2022-08-08T10:10:57.000Z,admin,2,2022-08-08T10:10:57.000Z,admin,2,Trường Tiểu Học Bành Văn Trân,hcm_tieuhoc.xlsx,6448fe0f-31bc-4b0a-ba2c-0119f9f8ef10,Trường Tiểu Học Bành Văn Trân,123 Đường Bành Văn Trân,"{""type"":""Point"",""coordinates"":[106.657458,10.788314]}",38644594,Quận Tân Bình,Phường 7,106.657458,10.788314
c7e1f6a0-2487-45b2-8d8d-8b0615261257,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/e0ee6cc0-87df-4131-a105-e8a762c01944,2022-08-08T10:10:58.000Z,admin,2,2022-08-08T10:10:58.000Z,admin,2,Trường Tiểu Học Bình Chiểu,hcm_tieuhoc.xlsx,e0ee6cc0-87df-4131-a105-e8a762c01944,Trường Tiểu Học Bình Chiểu,902 Tỉnh Lộ 43,"{""type"":""Point"",""coordinates"":[106.729599,10.880843]}",,Thành Phố Thủ Đức,Phường Bình Chiểu,106.729599,10.880843
d9cc1c4f-57d4-46ed-9680-0cf0943dec6c,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/38f16740-ac8f-43fd-a67b-4d1228cd39f0,2022-08-08T10:10:58.000Z,admin,2,2022-08-08T10:10:58.000Z,admin,2,Trường Tiểu Học Bạch Đằng,hcm_tieuhoc.xlsx,38f16740-ac8f-43fd-a67b-4d1228cd39f0,Trường Tiểu Học Bạch Đằng,72 Đường Bạch Đằng,"{""type"":""Point"",""coordinates"":[106.709026,10.803784]}",,Quận Bình Thạnh,Phường 24,106.709026,10.803784
c9880fd0-2553-4ce1-a4fa-18a9f0c06ded,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/d5c5aacb-b927-4741-8ccb-c485d4af38d8,2022-08-08T10:10:59.000Z,admin,2,2022-08-08T10:10:59.000Z,admin,2,Trường Tiểu Học Bán Trú - Nội Trú Nhựt Tân,hcm_tieuhoc.xlsx,d5c5aacb-b927-4741-8ccb-c485d4af38d8,Trường Tiểu Học Bán Trú - Nội Trú Nhựt Tân,3 Đường Số 9,"{""type"":""Point"",""coordinates"":[106.656645,10.844347]}",0982977441,Quận Gò Vấp,Phường 9,106.656645,10.844347
3b6cd484-f9dc-4a83-bb70-24d858eff06f,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/487b518d-3739-4b72-a120-fb9d6a042c96,2022-08-08T10:10:59.000Z,admin,2,2022-08-08T10:10:59.000Z,admin,2,Trường Tiểu Học Bến Cảng,hcm_tieuhoc.xlsx,487b518d-3739-4b72-a120-fb9d6a042c96,Trường Tiểu Học Bến Cảng,129F/64 Đường Nguyễn Hữu Hào,"{""type"":""Point"",""coordinates"":[106.702268,10.759913]}",39404531,Quận 4,Phường 8,106.702268,10.759913
f5c94559-d401-48ff-99b5-409b7bc5d989,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/483056e9-2a11-472b-b7a8-60a8cbbecab3,2022-08-08T10:11:00.000Z,admin,2,2022-08-08T10:11:00.000Z,admin,2,Trường Tiểu Học Bán Trú Nguyễn Trường Tộ,hcm_tieuhoc.xlsx,483056e9-2a11-472b-b7a8-60a8cbbecab3,Trường Tiểu Học Bán Trú Nguyễn Trường Tộ,Đường Xóm Chiếu,"{""type"":""Point"",""coordinates"":[106.709863,10.755132]}",,Quận 4,Phường 16,106.709863,10.755132
82c2be45-dd54-493f-9cd4-ea260def8bf5,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/07c28cc5-a12a-45d9-ac24-5c9395ebd065,2022-08-08T10:11:00.000Z,admin,2,2022-08-08T10:11:00.000Z,admin,2,Trường Tiểu Học Bàu Sen,hcm_tieuhoc.xlsx,07c28cc5-a12a-45d9-ac24-5c9395ebd065,Trường Tiểu Học Bàu Sen,Đường An Dương Vương,"{""type"":""Point"",""coordinates"":[106.678885,10.758776]}",,Quận 5,Phường 3,106.678885,10.758776
8c7a4510-603f-4470-b887-6b133c0d243c,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/efeffe6c-14dd-4129-a856-38460bb8e30b,2022-08-08T10:11:01.000Z,admin,2,2022-08-08T10:11:01.000Z,admin,2,Trường Tiểu Học Bình Giã - Cơ Sở 2,hcm_tieuhoc.xlsx,efeffe6c-14dd-4129-a856-38460bb8e30b,Trường Tiểu Học Bình Giã - Cơ Sở 2,31/17 Đường Phạm Văn Hai,"{""type"":""Point"",""coordinates"":[106.663528,10.792574]}",38442598,Quận Tân Bình,Phường 3,106.663528,10.792574
0706ace4-51cc-40ed-a3d1-79bf8f76c59a,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/62eab2ad-6d44-4bba-bc47-b2f05b61450b,2022-08-08T10:11:01.000Z,admin,2,2022-08-08T10:11:01.000Z,admin,2,Trường Tiểu Học Bắc Hải,hcm_tieuhoc.xlsx,62eab2ad-6d44-4bba-bc47-b2f05b61450b,Trường Tiểu Học Bắc Hải,103-105 Đường Bắc Hải,"{""type"":""Point"",""coordinates"":[106.66214,10.784115]}",38646248,Quận 10,Phường 15,106.66214,10.784115
b331ebfa-dd93-40bf-a24f-faf678c595d1,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/2728aba3-a7d2-4d84-899a-f8b8d3716881,2022-08-08T10:11:02.000Z,admin,2,2022-08-08T10:11:02.000Z,admin,2,Trường Tiểu Học Bình Chiểu,hcm_tieuhoc.xlsx,2728aba3-a7d2-4d84-899a-f8b8d3716881,Trường Tiểu Học Bình Chiểu,Đường Số 22,"{""type"":""Point"",""coordinates"":[106.730283,10.880744]}",37294481,Thành Phố Thủ Đức,Phường Bình Chiểu,106.730283,10.880744
a98ffe9f-4620-4273-bd82-7662cd2f66a2,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/d84a8b4a-7f68-4c25-8e13-b083ec5d59c0,2022-08-08T10:11:02.000Z,admin,2,2022-08-08T10:11:02.000Z,admin,2,Trường Tiểu Học Bình Hòa - Cổng Số 1,hcm_tieuhoc.xlsx,d84a8b4a-7f68-4c25-8e13-b083ec5d59c0,Trường Tiểu Học Bình Hòa - Cổng Số 1,1 Đường Chu Văn An,"{""type"":""Point"",""coordinates"":[106.696592,10.811382]}",,Quận Bình Thạnh,Phường 12,106.696592,10.811382
76defbb4-b284-4dda-9fcf-504b172e8bc7,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/8ad71d93-990d-4945-b047-a092ea84d739,2022-08-08T10:11:04.000Z,admin,2,2022-08-08T10:11:04.000Z,admin,2,Trường Tiểu Học Bình Long,hcm_tieuhoc.xlsx,8ad71d93-990d-4945-b047-a092ea84d739,Trường Tiểu Học Bình Long,1A Đường Số 3B,"{""type"":""Point"",""coordinates"":[106.611942,10.785212]}",,Quận Bình Tân,Phường Bình Hưng Hòa A,106.611942,10.785212
b6b0c1f9-1690-4a95-a08f-1dae82d97a6c,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/61804019-06b9-4513-8f48-19eecd7b8de3,2022-08-08T10:11:04.000Z,admin,2,2022-08-08T10:11:04.000Z,admin,2,Trường Tiểu Học Bình Tân,hcm_tieuhoc.xlsx,61804019-06b9-4513-8f48-19eecd7b8de3,Trường Tiểu Học Bình Tân,1 - 3 Đường Số 48,"{""type"":""Point"",""coordinates"":[106.598322,10.751875]}",,Quận Bình Tân,Phường Tân Tạo,106.598322,10.751875
494265cc-ccb3-413a-acf2-03bca63dee63,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/896d8f73-97dd-4934-ba9f-954700ffedfe,2022-08-08T10:11:09.000Z,admin,2,2022-08-08T10:11:09.000Z,admin,2,Trường Tiểu Học Bình Trị 2,hcm_tieuhoc.xlsx,896d8f73-97dd-4934-ba9f-954700ffedfe,Trường Tiểu Học Bình Trị 2,88A Khu Phố 10 Đường Số 3,"{""type"":""Point"",""coordinates"":[106.617041,10.748986]}",37515289-38778739,Quận Bình Tân,Phường Bình Trị Đông B,106.617041,10.748986
68dce352-5e21-4053-bd0f-2dbaf8fe8ce5,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/b665dc06-bf1f-4983-9b31-cb061494a29f,2022-08-08T10:11:10.000Z,admin,2,2022-08-08T10:11:10.000Z,admin,2,Trường Tiểu Học Bùi Minh Trực,hcm_tieuhoc.xlsx,b665dc06-bf1f-4983-9b31-cb061494a29f,Trường Tiểu Học Bùi Minh Trực,2225 Đường Phạm Thế Hiển,"{""type"":""Point"",""coordinates"":[106.644300950334,10.73240530604]}",38568746,Quận 8,Phường 6,106.644300950334,10.73240530604
0229d060-6eaa-4728-89f8-bac2df03c98f,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/d99c72f9-7e28-4fcd-a546-599146cb741b,2022-08-08T10:11:12.000Z,admin,2,2022-08-08T10:11:12.000Z,admin,2,Trường Tiểu Học Bình Trưng Đông,hcm_tieuhoc.xlsx,d99c72f9-7e28-4fcd-a546-599146cb741b,Trường Tiểu Học Bình Trưng Đông,543/12 Đường Nguyễn Duy Trinh,"{""type"":""Point"",""coordinates"":[106.771854,10.790017]}",,Thành Phố Thủ Đức,Phường Bình Trưng Đông,106.771854,10.790017
d80be433-f6c9-4f78-98e0-877092cb602f,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/c7b3e113-c1ae-4b5c-973d-08e9f8d35cc0,2022-08-08T10:11:15.000Z,admin,2,2022-08-08T10:11:15.000Z,admin,2,Trường Tiểu Học Chi Lăng,hcm_tieuhoc.xlsx,c7b3e113-c1ae-4b5c-973d-08e9f8d35cc0,Trường Tiểu Học Chi Lăng,645/2 Đường Quang Trung,"{""type"":""Point"",""coordinates"":[106.660414,10.834411]}",38958404,Quận Gò Vấp,Phường 11,106.660414,10.834411
58501f4c-7b44-4229-80d7-854bf22f1dca,ICTHCM_EDU_TIEUHOC,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_tieuhoc/5095668c-adcd-4a93-a3ec-cd170ccd5cd7,2022-08-08T10:11:15.000Z,admin,2,2022-08-08T10:11:15.000Z,admin,2,Trường Tiểu Học Cách Mạng Tháng Tám (Phân Hiệu 2),hcm_tieuhoc.xlsx,5095668c-adcd-4a93-a3ec-cd170ccd5cd7,Trường Tiểu Học Cách Mạng Tháng Tám (Phân Hiệu 2),Đường Lê Lai,"{""type"":""Point"",""coordinates"":[106.647016,10.796017]}",,Quận Tân Bình,Phường 12,106.647016,10.796017
