Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
2c21b128-b3af-44d6-93ef-4726c0da2493,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/ea2bff6a-d03b-4946-ad4e-20188e3351d7,2023-03-27T08:16:00.000Z,admin,2,2023-03-27T08:16:00.000Z,admin,2,Trung Tâm Thương Mại Chợ Lớn,tttm_vdms_covid19.xlsx,,"206 Đường Hậu Giang, Phường 9, Quận 6, Thành Phố Hồ Chí Minh",Quận 6,,"{""type"":""Point"",""coordinates"":[106.642128,10.749865]}",Trung Tâm Thương Mại Chợ Lớn
8564dcd2-e5e6-4c97-ad9c-13805644d93f,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/92f98775-91cb-4c87-ab9e-26fbe2aea93b,2023-03-27T08:16:00.000Z,admin,2,2023-03-27T08:16:00.000Z,admin,2,Parkson Flemington,tttm_vdms_covid19.xlsx,,"184 Đường Lê Đại Hành, Phường 15, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.655479,10.764622]}",Parkson Flemington
0cb2ddb1-8246-4d4c-b118-28e67edc3d21,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/20158612-0643-480a-bbb2-26c1d847e205,2023-03-27T08:16:01.000Z,admin,2,2023-03-27T08:16:01.000Z,admin,2,Khu Trung Tâm Thương Mại Và Căn Hộ Saigonhomes,tttm_vdms_covid19.xlsx,,"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Thành Phố Hồ Chí Minh",Quận Bình Tân,,"{""type"":""Point"",""coordinates"":[106.601203,10.76565]}",Khu Trung Tâm Thương Mại Và Căn Hộ Saigonhomes
2ba356ae-278c-45be-86ee-2d2ceba103a6,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/f8940354-c5c0-4e8b-9fe3-22ce2246e418,2023-03-27T08:16:02.000Z,admin,2,2023-03-27T08:16:02.000Z,admin,2,Parkson Plaza,tttm_vdms_covid19.xlsx,,"35-39-41-45 Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.702315,10.777751]}",Parkson Plaza
eddee637-cc94-425e-97db-d8e73e9d43f3,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/9c626afd-7fa0-41a3-b3ba-3f6fe312a5dc,2023-03-27T08:16:05.000Z,admin,2,2023-03-27T08:16:05.000Z,admin,2,Trung Tâm Thương Mại VMC MART,tttm_vdms_covid19.xlsx,,"Ấp 4 Quốc Lộ 1A, Xã Bình Chánh, Huyện Bình Chánh, Thành Phố Hồ Chí Minh",Huyện Bình Chánh,,"{""type"":""Point"",""coordinates"":[106.574025,10.668115]}",Trung Tâm Thương Mại VMC MART
9952a9a1-417d-4c85-8bab-63b68d05275b,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/45bd87e4-b9da-4558-9c5d-38bd8706aa5b,2023-03-27T08:16:06.000Z,admin,2,2023-03-27T08:16:06.000Z,admin,2,Trung Tâm Thương Mại Bình Điền,tttm_vdms_covid19.xlsx,,"Đường Quản Trọng Linh, Phường 7, Quận 8, Thành Phố Hồ Chí Minh",Quận 8,,"{""type"":""Point"",""coordinates"":[106.60996799999998,10.696111]}",Trung Tâm Thương Mại Bình Điền
2d18c519-eef0-4d75-ad29-8d718d03e6ef,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/15178fe7-9e87-42c9-a981-599ea4023622,2023-03-27T08:16:06.000Z,admin,2,2023-03-27T08:16:06.000Z,admin,2,Trung Tâm Thương Mại SAIGON PARAGON,tttm_vdms_covid19.xlsx,,"3 Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh",Quận 7,,"{""type"":""Point"",""coordinates"":[106.721689092684,10.7291934981908]}",Trung Tâm Thương Mại SAIGON PARAGON
80255c94-d08b-40f8-b978-6e77750da321,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/f6eec599-aca6-444e-90fd-996dbf72bcda,2023-03-27T08:16:07.000Z,admin,2,2023-03-27T08:16:07.000Z,admin,2,Garden Plaza 1,tttm_vdms_covid19.xlsx,,"Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh",Quận 7,,"{""type"":""Point"",""coordinates"":[106.712759,10.722061]}",Garden Plaza 1
ffc60dfb-8e5d-486e-9349-c842417aa527,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/8855c46e-32a3-4f91-b9e3-ac9a2cc2b9c7,2023-03-27T08:16:09.000Z,admin,2,2023-03-27T08:16:09.000Z,admin,2,Thương Xá Tân An Đông,tttm_vdms_covid19.xlsx,,"100 Đường Hùng Vương, Phường 9, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.670644,10.758486]}",Thương Xá Tân An Đông
f11233cb-7746-4205-b23c-9c8f2690bd6e,ICTHCM_HCM_TRUNGTAMTHUONGMAI,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_trungtamthuongmai/ab9a0720-a204-4a15-8227-c4b0a1387742,2023-03-27T08:16:09.000Z,admin,2,2023-03-27T08:16:09.000Z,admin,2,Trung Tâm Thương Mại Sense Market,tttm_vdms_covid19.xlsx,,"Công Viên Hai Ba Tháng Chín Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",Quận 1,,"{""type"":""Point"",""coordinates"":[106.693596,10.76882]}",Trung Tâm Thương Mại Sense Market
